NGA,PolityID,PolityName,Year,Note,polity-territories,polity-populations,population-of-the-largest-settlements,settlement-hierarchies,administrative-levels,religious-levels,military-levels,professional-military-officers,professional-soldiers,professional-priesthoods,full-time-bureaucrats,examination-systems,merit-promotions,specialized-government-buildings,formal-legal-codes,judges,courts,professional-lawyers,irrigation-systems,drinking-water-supplies,markets,food-storage-sites,roads,bridges,canals,ports,mines-or-quarries,mnemonic-devices,nonwritten-records,written-records,scripts,non-phonetic-writings,phonetic-alphabetic-writings,lists-tables-and-classifications,calendars,sacred-texts,religious-literatures,practical-literatures,histories,philosophies,scientific-literatures,fictions,articles,tokens,precious-metals,foreign-coins,indigenous-coins,paper-currencies,couriers,postal-stations,general-postal-services
,644,et_harla_k,-2800,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-2700,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-2600,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-2500,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-2400,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-2300,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-2200,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-2100,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-2000,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-1900,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-1800,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-1700,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-1600,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-1500,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-1400,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-1300,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-1200,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-1100,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-1000,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-900,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-800,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-700,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-600,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-500,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-400,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-300,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-200,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,-100,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,100,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,200,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,300,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,400,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,500,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,600,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,700,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,800,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,900,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,1000,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,1100,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,1200,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,1300,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,1400,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,1500,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,1600,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,1700,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,1800,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
,644,et_harla_k,1900,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
Konya Plain,164,tr_hatti_new_k,-1400,,305117.3380280144,1417154.7110986204,17361.75528838912,3.0,,4.0,,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,0.0,1.0,,0.0,0.0,1.0,,
Konya Plain,164,tr_hatti_new_k,-1300,,273111.22651351825,1420204.8362434334,19994.475023106555,3.0,,4.0,,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,0.0,1.0,,0.0,0.0,1.0,,
Konya Plain,164,tr_hatti_new_k,-1200,,307342.0514435694,1706817.6514497907,15699.742735056929,3.0,,4.0,,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,0.0,1.0,,0.0,0.0,1.0,,
Konya Plain,162,tr_hatti_old_k,-1600,,55948.31670125952,1397309.3921864282,11759.91992019504,3.0,3.0,3.0,6.488264260643543,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,,,1.0,,1.0,,1.0,,,0.0,1.0,0.0,0.0,0.0,1.0,,
Konya Plain,162,tr_hatti_old_k,-1500,,185487.61654252568,939006.6180356765,13571.753863920727,3.0,3.0,3.0,6.006500692717809,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,,,1.0,,1.0,,1.0,,,0.0,1.0,0.0,0.0,0.0,1.0,,
Finger Lakes,101,us_haudenosaunee_1,1600,,100000.0,5500.0,600.0,2.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0
Finger Lakes,101,us_haudenosaunee_1,1700,,100000.0,5500.0,600.0,2.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0
Finger Lakes,102,us_haudenosaunee_2,1800,,100000.0,12000.0,600.0,,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0
,669,ni_hausa_k,900,,230000.0,,,4.0,8.817438687552341,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,
,669,ni_hausa_k,1000,,230000.0,,,4.0,8.865137096326041,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,
,669,ni_hausa_k,1100,,230000.0,,,4.0,8.596205102518457,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,
,669,ni_hausa_k,1200,,230000.0,,,4.0,8.69381161317493,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,
,669,ni_hausa_k,1300,,230000.0,,,4.0,8.3912377837165,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,
,669,ni_hausa_k,1400,,230000.0,,,4.0,8.421373730897901,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,
,669,ni_hausa_k,1500,,230000.0,,,4.0,8.431976097117824,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,
,669,ni_hausa_k,1600,,230000.0,,,4.0,8.8083556787757,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,
,669,ni_hausa_k,1700,,230000.0,,,4.0,8.226421794023446,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,
,669,ni_hausa_k,1800,,230000.0,,,4.0,8.964290803553697,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,
Big Island Hawaii,17,us_hawaii_1,1000,,2448.187773804224,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,
Big Island Hawaii,17,us_hawaii_1,1100,,2640.9900961583007,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,
Big Island Hawaii,17,us_hawaii_1,1200,,2842.513647383815,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,
Big Island Hawaii,18,us_hawaii_2,1200,,2587.0423834852863,5153.814421369856,,1.388992274923017,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0
Big Island Hawaii,18,us_hawaii_2,1300,,1848.9992100611464,10669.781697116465,,1.1089150465870987,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0
Big Island Hawaii,18,us_hawaii_2,1400,,2638.4036263742546,21879.939106844122,,1.3690523065957767,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0
Big Island Hawaii,18,us_hawaii_2,1500,,2647.157202081012,38619.45498652778,,1.087503704820349,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0
Big Island Hawaii,19,us_hawaii_3,1600,,10943.771000121278,126663.72088117906,,2.0,,2.0,3.582218566502159,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0
Big Island Hawaii,19,us_hawaii_3,1700,,8615.118741654864,72358.50559273308,,2.0,,2.0,3.228264528836074,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0
Kansai,147,jp_heian,800,,263041.5866024091,4000000.0,200000.0,4.0,5.0,1.085991263297506,4.683319515874099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,0.0
Kansai,147,jp_heian,900,,290819.7907619957,4451001.096702122,200000.0,4.0,5.0,1.1050329126946015,4.51115028776324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,0.0
Kansai,147,jp_heian,1000,,295221.0640812211,4779898.471789242,175000.0,4.0,5.0,2.7506861588527447,4.924006957814856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,0.0
Kansai,147,jp_heian,1100,,278965.53397584934,6211173.989154403,175000.0,4.0,5.0,2.6199090186213363,4.287859545032873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,0.0
Crete,69,gr_crete_hellenistic,-300,,229.94587433850535,11104.179985314557,24000.0,4.775682469893536,5.0,5.0,5.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,0.0,0.0,0.0
Crete,69,gr_crete_hellenistic,-200,,215.65809419113378,23114.16191956335,24000.0,2.1947400751383834,5.0,5.0,5.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,0.0,0.0,0.0
Crete,69,gr_crete_hellenistic,-100,,233.10687619392945,11128.355889015702,24000.0,1.6381387616222103,5.0,5.0,5.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,0.0,0.0,0.0
Sogdiana,129,af_hephthalite_emp,500,,2997532.942400048,26500000.0,,2.525713887182463,4.657359383193723,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.0,1.0,,
Yemeni Coastal Plain,353,ye_himyar_1,300,,268621.72422280273,354583.4983016301,19694.52124456847,4.0,4.0,3.6386236449670095,6.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,0.0,,,1.0,1.0,,,1.0,1.0,0.0,1.0,,
Yemeni Coastal Plain,354,ye_himyar_2,400,,327079.6955977534,392790.0916350717,27707.224309963338,4.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,,1.0,0.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,0.0,,,1.0,,,,1.0,1.0,0.0,1.0,0.0,0.0
Yemeni Coastal Plain,354,ye_himyar_2,500,,328084.00599790754,325606.04689811124,17511.06762400614,4.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.0,,1.0,0.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,0.0,,,1.0,,,,1.0,1.0,0.0,1.0,0.0,0.0
Southern China Hills,471,cn_hmong_2,1900,,,,,,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Southern China Hills,470,cn_hmong_1,1800,,10100.0,191065.8295509525,6919.969299491702,2.0,2.219060931580576,1.0,,,,0.0,0.0,,,,0.0,,,,1.0,0.0,,,1.0,1.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,0.0
,561,us_hohokam_culture,300,,91402.0,80000.0,,2.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,,
,561,us_hohokam_culture,400,,91402.0,80000.0,,2.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,,
,561,us_hohokam_culture,500,,91402.0,80000.0,,2.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,,
,561,us_hohokam_culture,600,,91402.0,80000.0,,2.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,,
,561,us_hohokam_culture,700,,91402.0,80000.0,,2.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,,
,561,us_hohokam_culture,800,,91402.0,80000.0,,2.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,,
,561,us_hohokam_culture,900,,91402.0,80000.0,,2.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,,
